gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges
1,0,0,0,10,1,1,2,0,1,0,0,0,0,0,0,0,79.85,797.25
1,0,0,0,54,1,1,2,0,1,0,0,0,0,0,1,2,79.85,4308.25
0,0,1,0,71,1,1,0,0,0,0,0,0,0,2,1,3,24.25,1732.95
1,0,0,0,42,1,1,0,0,0,0,0,0,0,1,0,0,25.05,949.85
1,0,1,1,52,1,1,2,0,0,1,1,0,1,2,1,2,96.25,4990.25
1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,3,53.4,188.7
0,1,1,0,70,1,1,2,0,1,0,1,1,1,1,1,2,105.55,7195.35
1,0,1,0,65,1,1,2,0,1,0,0,1,0,0,1,2,91.85,5940.85
0,1,1,0,72,1,1,0,0,0,0,0,0,0,2,0,2,24.3,1778.7
0,0,1,0,61,1,0,2,1,1,0,1,0,1,1,0,2,93.7,5860.7
0,0,0,0,37,1,0,2,0,1,1,0,0,0,1,0,0,80.05,3019.1
1,1,1,0,36,1,1,2,0,1,0,0,1,1,0,1,0,96.5,3436.1
0,0,1,0,33,1,1,2,0,1,1,0,1,1,0,1,0,104.4,3409.6
0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0,84.6,84.6
0,0,0,0,3,1,0,2,0,0,1,1,0,0,0,0,3,80.1,217.55
1,1,1,0,35,1,1,2,0,0,1,0,1,1,0,1,0,100.8,3437.5
0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,0,75.55,166.3
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.3,20.3
0,0,1,1,72,1,1,2,0,1,1,1,0,1,2,1,2,98.65,7129.45
1,0,0,0,18,1,0,2,0,0,0,1,0,0,0,1,2,75.9,1373.05
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,19.25,19.25
0,0,1,1,70,1,0,0,0,0,0,0,0,0,2,0,2,19.8,1378.75
1,1,0,0,11,1,1,2,0,1,1,1,1,1,0,1,0,111.4,1183.05
0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,45.0,127.1
0,0,1,1,5,1,0,2,0,0,0,0,1,0,0,1,0,80.85,356.1
1,0,0,0,33,0,2,1,0,1,0,0,1,0,1,1,0,39.1,1309.0
1,0,0,0,32,1,1,2,0,0,0,0,0,1,0,1,2,85.65,2664.3
0,0,1,1,48,1,0,0,0,0,0,0,0,0,2,0,2,20.2,1027.25
0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,78.05,78.05
0,0,0,1,18,1,1,1,1,0,0,0,0,1,0,0,0,64.8,1166.7
0,0,1,0,26,1,1,0,0,0,0,0,0,0,1,0,1,26.0,684.05
0,1,1,1,56,1,0,1,1,0,0,1,1,1,2,1,3,72.6,4084.35
1,1,0,0,35,1,0,1,0,0,1,1,1,1,1,1,0,73.0,2471.25
1,1,1,0,20,1,1,2,0,1,0,1,1,1,0,0,0,107.05,2172.05
0,0,1,1,58,1,1,0,0,0,0,0,0,0,1,1,3,24.5,1497.9
0,0,1,1,33,1,1,0,0,0,0,0,0,0,2,1,1,24.5,740.3
1,0,1,1,6,1,0,2,0,1,0,0,0,1,0,1,3,83.55,477.55
0,1,0,0,4,1,0,2,0,0,0,0,1,0,0,1,0,78.85,292.8
0,0,0,1,48,1,0,2,0,1,1,1,1,0,2,1,1,95.5,4627.85
1,0,0,0,63,1,0,0,0,0,0,0,0,0,1,0,1,20.5,1328.15
0,0,0,0,13,1,1,2,0,0,0,0,0,1,0,1,0,85.95,1215.65
0,0,1,1,72,0,2,1,0,1,1,1,1,1,2,1,0,60.0,4264.0
1,0,0,0,18,1,1,2,0,0,1,0,1,0,1,1,3,89.6,1633.0
0,0,1,0,32,1,0,0,0,0,0,0,0,0,1,0,1,19.3,593.2
1,0,0,1,5,1,0,1,0,0,0,1,0,0,0,1,2,48.65,235.2
0,0,1,1,23,1,0,2,0,0,1,0,0,0,0,1,3,75.3,1702.9
1,0,0,0,15,1,1,2,0,0,0,0,0,0,0,1,1,76.0,1130.85
0,0,1,0,57,1,1,2,1,0,0,0,1,1,0,1,0,99.65,5497.05
1,0,1,1,29,1,0,2,0,0,0,0,0,0,0,1,0,70.75,1974.8
1,0,0,0,20,1,0,1,1,0,1,0,0,1,0,0,3,64.4,1398.6
1,1,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,76.05,231.8
0,0,1,0,42,1,0,2,0,0,1,1,1,1,2,1,3,99.0,4135.0
1,0,1,0,36,1,0,2,1,0,0,0,1,1,0,1,0,93.6,3366.05
1,0,0,1,48,1,1,1,1,0,1,0,1,1,1,1,3,78.75,3682.45
0,0,1,0,70,1,1,2,0,1,1,1,1,1,2,1,0,110.5,7752.05
0,0,0,0,3,0,2,1,1,0,0,1,0,0,0,0,1,34.25,139.35
1,0,0,0,20,1,1,2,0,0,0,0,1,0,0,1,0,85.25,1734.5
0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,1,0,85.0,85.0
0,0,0,0,7,1,0,2,0,0,0,0,0,1,0,1,0,79.3,523.15
1,0,1,1,72,1,1,2,1,1,1,0,1,1,2,1,2,110.3,7966.9
1,0,1,0,30,1,1,1,0,0,0,0,0,0,0,0,0,49.9,1441.95
0,1,1,0,54,1,1,2,1,1,1,1,1,1,1,1,2,115.6,6431.05
0,0,1,1,48,1,0,0,0,0,0,0,0,0,2,0,1,19.55,883.35
0,0,0,0,21,1,1,2,0,0,0,0,1,1,0,1,0,97.35,2119.5
1,0,1,0,70,1,0,2,1,1,0,1,0,0,2,0,2,84.6,5706.2
1,1,1,0,38,1,1,2,0,1,1,0,1,1,0,1,0,102.6,4009.2
0,0,0,0,8,1,0,1,0,0,1,1,0,1,0,0,1,64.1,504.05
1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,50.4,206.6
1,0,1,1,63,1,1,1,1,1,1,0,1,1,2,0,3,83.5,5435.0
0,0,1,1,47,0,2,1,1,1,1,0,1,1,2,1,3,60.0,2768.65
1,0,1,0,72,1,0,0,0,0,0,0,0,0,2,0,2,20.7,1492.1
1,0,0,0,39,1,0,2,0,0,1,1,0,0,1,0,0,81.9,3219.75
0,1,0,0,39,1,1,2,0,0,1,0,1,1,0,1,0,99.75,4036.0
1,0,1,1,68,0,2,1,1,1,1,1,0,1,2,1,1,56.4,3948.45
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.8,70.8
1,1,1,0,33,1,0,2,1,1,0,1,0,1,1,1,0,93.55,3055.5
0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,70.35,120.25
0,1,1,0,44,1,1,2,0,0,1,1,1,1,0,0,0,104.15,4495.65
0,0,1,1,10,1,0,2,0,0,0,0,1,1,0,1,0,88.85,929.45
0,0,0,1,62,1,1,2,0,0,1,0,1,1,1,1,0,100.15,6413.65
0,0,0,0,12,1,1,2,1,1,1,0,0,1,0,1,2,99.7,1238.45
0,0,0,0,50,1,0,0,0,0,0,0,0,0,1,1,1,19.35,1033.0
0,0,1,0,72,1,1,0,0,0,0,0,0,0,2,0,0,24.55,1750.7
0,0,1,1,10,1,1,2,0,1,1,0,1,1,0,1,3,102.1,1068.85
1,0,0,0,48,1,0,0,0,0,0,0,0,0,1,0,2,19.95,1004.5
0,0,1,0,15,1,0,2,0,1,0,0,0,0,0,0,2,75.35,1114.55
1,0,0,0,58,1,1,2,0,0,0,1,0,0,0,0,2,80.65,4807.35
0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,25.25,25.25
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,19.7,220.35
1,0,1,0,12,1,0,2,1,0,0,1,0,0,0,0,2,80.85,866.45
1,0,0,0,65,1,1,1,0,1,1,1,0,1,2,1,3,74.2,4805.65
1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,1,2,25.05,152.95
1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,1,1,24.45,47.5
1,0,0,0,20,1,0,2,0,0,0,0,1,0,0,0,0,78.8,1641.3
1,1,1,0,65,1,1,2,1,1,0,0,1,0,2,1,3,92.7,5968.4
1,1,1,0,45,1,1,1,1,0,1,1,0,1,2,0,3,75.15,3480.35
1,0,1,1,12,1,0,1,0,0,0,0,1,0,0,1,1,56.3,628.65
0,1,1,0,6,1,1,2,0,0,0,0,0,1,0,1,0,84.35,474.9
1,1,0,0,47,1,0,2,1,0,0,0,0,1,0,0,1,85.5,4042.3
0,0,1,1,8,1,0,0,0,0,0,0,0,0,2,0,1,19.5,162.15
0,0,1,0,57,0,2,1,1,0,1,1,0,1,0,1,2,49.9,2782.4
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,20.35,33.2
1,0,0,0,14,1,1,0,0,0,0,0,0,0,1,1,3,24.8,321.7
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.95,79.95
0,0,1,0,37,1,1,2,1,0,1,1,0,1,1,1,0,99.2,3754.6
1,0,0,0,14,1,1,2,0,0,0,1,1,0,0,1,0,89.95,1178.4
1,0,0,0,59,1,0,1,0,0,1,0,0,1,1,1,2,61.35,3645.5
0,0,1,1,72,1,0,0,0,0,0,0,0,0,2,0,3,19.7,1379.8
0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,19.2,156.85
0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,1,85.8,85.8
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,20.25,109.8
1,0,0,0,58,1,1,0,0,0,0,0,0,0,2,1,3,25.3,1474.35
0,0,0,0,10,1,1,2,0,0,0,1,1,1,0,1,0,98.5,1058.25
0,0,1,1,36,1,0,0,0,0,0,0,0,0,2,0,2,20.25,717.95
1,1,1,0,7,0,2,1,1,0,0,0,0,0,0,0,2,29.8,220.45
0,0,0,1,11,0,2,1,1,0,0,1,0,0,1,1,1,36.05,402.6
0,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0,1,29.2,98.5
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,19.75,78.3
0,0,1,1,15,1,0,1,0,0,0,0,0,0,0,0,0,46.3,639.45
0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,70.4,147.15
1,0,1,1,28,1,0,2,0,1,1,0,1,1,1,0,2,100.35,2799.0
0,0,0,0,33,1,1,2,1,0,0,0,0,1,0,1,0,90.65,2989.6
1,1,1,1,72,1,0,2,1,0,1,1,1,1,2,1,3,104.1,7447.7
0,0,1,0,12,1,0,1,1,0,0,1,0,0,0,0,2,54.2,690.5
0,1,1,0,27,1,0,2,1,0,0,0,0,0,0,1,2,75.2,1929.35
1,1,1,0,32,1,1,2,0,0,0,0,0,1,0,1,0,85.0,2642.05
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.1,70.1
1,1,0,0,68,1,0,0,0,0,0,0,0,0,2,1,3,20.0,1396.0
0,1,1,1,72,1,1,1,1,1,1,1,1,1,2,1,2,90.15,6716.45
1,0,0,0,35,1,0,2,0,1,1,0,1,1,1,1,2,102.35,3626.1
1,0,1,0,72,1,1,1,1,1,1,1,0,0,2,0,1,68.15,4808.7
1,0,0,1,56,1,0,0,0,0,0,0,0,0,1,1,1,21.2,1238.65
0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,1,0,30.9,59.05
0,0,0,0,3,1,0,2,0,0,0,0,1,0,0,1,0,79.4,244.65
0,0,0,0,64,1,1,0,0,0,0,0,0,0,1,1,2,24.4,1601.2
1,0,1,0,70,0,2,1,1,0,1,1,0,0,2,1,3,39.15,2692.75
0,0,1,0,63,1,1,2,0,1,1,0,1,1,1,1,0,107.5,6873.75
0,0,0,0,51,1,0,0,0,0,0,0,0,0,1,1,2,19.85,996.95
1,0,1,1,13,1,0,1,1,0,0,0,0,0,0,1,1,49.95,587.45
0,0,0,0,13,1,0,1,1,1,0,1,0,1,0,0,2,67.8,842.25
0,1,0,0,3,1,1,2,0,1,0,0,0,0,0,1,0,79.4,205.05
0,0,1,0,71,1,1,2,0,1,1,1,1,1,2,0,0,109.25,7707.7
0,0,1,0,49,1,0,0,0,0,0,0,0,0,1,1,2,20.05,923.1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.4,20.4
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,20.55,33.6
1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.4,74.4
0,0,0,0,10,0,2,1,0,0,0,1,0,0,2,1,1,29.6,299.05
1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,0,76.5,162.45
1,0,0,0,36,1,0,0,0,0,0,0,0,0,2,1,3,18.55,689.0
1,0,1,0,24,1,0,0,0,0,0,0,0,0,1,0,1,20.1,533.9
0,0,0,0,13,1,1,2,0,0,0,0,0,1,0,1,0,84.6,1115.2
0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,1,79.65,152.7
0,1,0,0,49,1,1,2,0,0,1,0,0,1,0,1,3,90.85,4515.85
1,0,1,0,38,0,2,1,1,1,0,1,1,1,2,1,2,60.0,2193.2
1,0,0,1,66,1,0,0,0,0,0,0,0,0,2,0,1,20.55,1357.1
1,1,1,0,7,1,1,2,0,0,0,0,0,0,0,1,0,74.85,485.25
0,0,0,0,14,1,0,2,0,0,1,0,0,0,0,0,0,75.35,1025.95
0,0,1,1,11,1,1,0,0,0,0,0,0,0,2,0,1,25.0,300.7
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,54.65,54.65
0,0,0,1,48,1,0,0,0,0,0,0,0,0,1,0,1,19.95,936.7
0,0,0,0,13,1,0,0,0,0,0,0,0,0,2,1,1,20.4,261.3
0,0,1,0,33,1,0,2,1,0,1,1,1,1,1,1,0,103.75,3361.05
0,0,1,0,28,1,1,0,0,0,0,0,0,0,1,0,1,25.55,672.2
0,0,1,0,21,1,1,2,1,0,1,0,1,1,0,1,2,104.4,2200.25
1,1,1,1,32,1,0,2,0,1,0,0,1,1,0,1,1,93.95,2861.45
0,0,0,0,14,1,0,1,0,0,0,1,1,1,0,1,0,69.65,921.4
1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,20.4,20.4
0,0,1,1,11,0,2,1,1,0,0,0,1,1,0,0,0,50.55,565.35
0,0,1,1,44,1,0,1,1,0,0,1,0,0,0,0,2,56.25,2419.55
0,0,1,1,3,0,2,1,0,1,0,0,0,1,0,0,1,40.3,92.5
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,43.8,43.8
1,0,0,0,36,1,0,0,0,0,0,0,0,0,1,1,3,20.35,695.85
1,0,0,0,40,0,2,1,0,1,0,1,0,0,1,0,3,36.0,1382.9
0,0,1,1,43,0,2,1,1,0,1,1,1,1,1,1,3,60.4,2640.55
1,0,0,1,8,0,2,1,0,0,0,0,0,0,0,0,1,25.5,215.2
1,0,1,1,68,1,1,0,0,0,0,0,0,0,2,0,1,25.75,1686.15
1,0,0,0,29,1,0,1,0,0,1,1,1,1,1,1,2,75.35,2243.9
1,1,0,0,3,1,1,2,0,0,1,0,1,0,0,0,0,91.05,289.1
0,0,1,1,13,1,0,0,0,0,0,0,0,0,2,0,1,19.55,265.3
0,0,1,1,26,1,1,1,0,1,0,1,0,0,0,1,0,60.05,1616.15
1,0,1,0,57,0,2,1,0,1,1,1,1,1,2,1,2,57.5,3265.95
1,0,0,0,4,1,0,2,0,0,1,0,0,1,0,0,0,86.05,308.1
0,0,1,1,69,1,0,0,0,0,0,0,0,0,2,0,3,19.8,1436.95
1,1,0,0,64,1,1,2,1,1,0,0,1,1,0,1,2,103.5,6548.65
1,1,0,0,11,1,0,2,0,0,0,0,0,1,0,1,3,79.15,827.7
1,0,1,1,7,1,0,1,1,0,0,0,1,1,0,0,3,69.7,516.15
0,1,0,0,45,1,1,2,0,0,1,0,1,1,1,1,2,102.15,4735.35
0,0,1,1,67,1,1,1,0,0,1,1,0,1,2,1,2,69.9,4615.9
1,0,1,0,49,1,1,2,0,1,0,0,1,1,0,1,2,99.05,4853.75
1,0,1,0,67,1,1,0,0,0,0,0,0,0,2,0,3,24.85,1583.5
1,0,0,0,45,1,0,0,0,0,0,0,0,0,1,0,2,18.85,867.3
0,0,0,0,54,1,1,2,0,0,1,1,0,1,2,1,2,95.1,5064.85
0,0,1,1,51,1,0,2,1,1,0,0,0,0,0,1,2,79.15,4018.55
1,0,0,1,60,1,1,1,1,0,1,1,1,1,2,1,0,84.95,4984.85
1,0,0,0,20,1,1,2,0,0,1,0,1,0,0,1,0,88.7,1761.45
0,0,1,0,72,1,1,2,1,1,1,0,1,0,2,0,2,100.65,7334.05
0,0,0,0,25,1,0,0,0,0,0,0,0,0,2,0,3,19.8,475.2
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.2,69.2
1,0,1,1,8,1,0,1,0,0,1,0,0,0,0,1,0,51.05,415.05
1,0,0,0,26,1,1,2,0,0,1,1,0,0,0,1,1,84.3,2281.6
1,0,1,0,53,1,1,1,1,0,1,1,1,0,1,0,2,77.4,4155.95
1,0,1,1,66,1,0,2,1,1,1,0,1,1,1,1,2,103.15,7031.3
1,0,1,0,25,1,0,2,0,0,0,1,1,1,0,1,3,95.7,2338.35
0,0,1,1,24,1,1,1,1,1,1,0,0,0,2,0,0,64.35,1558.65
0,0,0,0,5,1,1,2,0,0,0,0,1,1,0,1,1,93.9,486.85
1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.3,70.3
0,1,1,0,65,1,0,2,1,1,1,0,0,1,0,0,0,94.4,6126.15
1,0,0,0,9,1,1,1,0,0,0,0,0,1,0,0,1,59.9,542.4
0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,1,1,20.55,252.75
1,0,0,0,59,0,2,1,0,0,0,1,1,1,0,1,0,51.7,3005.8
1,0,1,0,65,1,1,1,1,0,1,1,0,1,2,0,2,76.15,4929.55
0,0,0,0,40,1,0,0,0,0,0,0,0,0,2,0,1,20.15,804.85
1,0,1,1,20,1,0,2,0,0,0,0,0,0,0,1,0,70.45,1470.95
1,0,0,0,42,1,0,0,0,0,0,0,0,0,1,0,2,19.8,849.9
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,20.2,20.2
0,0,1,1,6,1,0,0,0,0,0,0,0,0,2,0,1,20.1,100.35
0,0,1,0,38,1,0,0,0,0,0,0,0,0,1,1,3,20.25,814.75
1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,2,62.05,118.3
1,1,1,0,37,1,1,2,0,0,0,0,1,1,0,1,0,92.5,3473.4
1,0,0,0,44,1,0,0,0,0,0,0,0,0,2,0,3,20.4,905.55
0,0,0,0,10,1,0,2,1,0,0,0,1,0,0,1,1,84.7,832.05
0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,0,2,88.05,6520.8
0,0,1,1,29,1,0,2,0,0,0,0,1,1,0,1,3,87.8,2621.75
1,0,1,0,24,1,1,2,0,0,1,0,1,1,0,1,0,101.05,2391.8
1,1,0,0,4,0,2,1,0,1,0,0,1,1,0,1,3,50.95,207.35
1,0,0,0,33,1,0,2,0,1,1,0,0,0,0,1,3,79.0,2576.8
1,1,1,0,2,1,0,2,0,0,1,0,1,1,0,1,3,95.5,181.65
1,0,1,1,72,1,1,2,0,1,1,1,1,1,2,1,2,112.25,8041.65
1,0,1,1,67,1,0,1,1,0,1,1,0,1,2,0,1,67.85,4627.65
0,0,0,0,65,1,1,2,0,1,1,0,1,0,1,1,0,95.5,6153.85
1,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,2,19.45,159.2
0,0,1,0,53,1,0,2,1,1,1,0,1,1,1,1,2,106.1,5769.75
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,20.05,42.7
0,0,1,0,58,1,1,2,1,1,0,1,1,1,2,1,3,109.1,6393.65
0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,1,20.1,296.15
1,0,0,0,56,1,1,0,0,0,0,0,0,0,2,1,2,25.95,1444.05
1,0,0,0,68,1,1,0,0,0,0,0,0,0,2,0,1,24.55,1657.4
0,0,0,1,24,1,0,0,0,0,0,0,0,0,2,0,1,19.75,498.1
0,0,1,1,47,1,0,0,0,0,0,0,0,0,2,0,1,19.75,948.9
1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,0,81.7,81.7
0,0,1,1,71,0,2,1,1,1,0,1,1,1,2,0,1,58.65,4145.25
1,0,0,0,51,1,1,2,1,1,0,0,1,0,1,1,0,94.8,4837.6
1,0,1,0,58,1,0,1,0,0,1,0,0,0,1,0,3,50.3,2878.55
0,0,0,0,10,1,0,1,0,1,0,0,0,0,0,0,0,51.2,498.25
0,1,1,0,28,1,1,0,0,0,0,0,0,0,0,0,1,25.7,734.6
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.15,20.15
1,0,0,1,60,1,0,0,0,0,0,0,0,0,2,0,1,19.95,1189.9
0,0,1,1,4,1,1,1,0,0,0,0,0,0,0,0,1,50.85,239.55
1,0,0,0,22,1,1,2,0,1,0,0,1,1,0,1,0,100.65,2415.95
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,3,45.8,436.2
1,0,1,0,56,1,0,2,0,0,0,0,1,1,0,0,1,89.7,4952.95
0,0,0,0,8,1,0,2,0,0,0,0,1,0,0,1,2,80.0,624.6
0,1,0,0,65,1,1,2,0,1,1,0,1,0,0,1,2,95.45,6223.3
0,0,1,1,22,1,0,0,0,0,0,0,0,0,1,0,2,20.75,452.35
1,0,0,0,69,1,1,2,0,1,1,1,1,0,2,1,3,97.65,6743.55
0,0,1,0,63,1,1,2,0,1,1,1,1,1,2,1,2,109.25,6841.4
1,0,0,0,42,1,1,2,0,0,1,0,0,0,0,0,0,79.9,3313.4
0,0,1,1,14,1,0,2,0,0,0,0,0,1,0,1,2,80.9,1152.8
0,0,0,0,11,1,0,2,0,1,1,1,0,1,0,1,0,94.2,999.9
1,0,1,0,68,0,2,1,1,0,1,0,1,1,2,1,2,54.1,3794.5
0,1,1,0,15,1,1,2,0,0,1,1,0,0,0,1,0,83.05,1258.3
0,0,1,0,72,1,1,1,1,1,0,1,0,0,2,0,2,64.75,4804.75
1,0,1,1,27,1,1,2,1,1,0,1,1,0,0,0,0,100.75,2793.55
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,20.75,20.75
0,0,0,0,36,1,0,2,0,1,0,0,1,1,0,1,3,94.8,3565.65
1,1,1,0,27,0,2,1,1,0,0,0,0,0,0,0,3,30.75,805.1
1,0,1,0,61,1,1,2,0,1,1,0,1,1,0,1,0,105.55,6281.45
1,0,1,1,2,1,0,2,1,0,0,0,1,1,0,0,0,97.1,184.15
1,0,0,1,35,1,0,2,0,0,1,0,1,0,1,1,0,85.15,3030.6
0,0,0,1,37,1,0,0,0,0,0,0,0,0,1,0,2,20.3,755.4
1,0,1,1,61,1,0,0,0,0,0,0,0,0,2,0,3,20.55,1305.95
0,0,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,20.15,260.7
0,0,0,0,62,1,1,2,0,0,0,0,1,1,1,1,2,94.0,5757.2
0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,50.7,214.55
0,0,1,1,68,1,1,2,1,0,1,1,1,1,2,1,2,109.05,7508.55
0,0,1,0,55,1,0,0,0,0,0,0,0,0,1,0,0,19.7,1140.05
0,0,0,0,37,0,2,1,0,0,1,0,0,1,0,1,3,40.2,1478.85
0,0,0,0,56,1,1,2,1,1,0,0,1,1,0,1,3,106.6,5893.95
0,0,1,0,44,1,1,2,0,0,0,0,1,1,0,1,0,96.1,4364.1
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,19.5,413.0
1,0,1,0,52,0,2,1,1,0,0,0,0,1,0,1,0,39.9,2020.9
1,0,1,0,6,1,1,0,0,0,0,0,0,0,1,0,1,25.1,171.0
1,1,1,0,54,1,1,2,0,1,1,1,1,1,2,1,0,110.45,6077.75
1,0,1,1,8,1,1,1,1,1,0,1,0,1,2,1,3,76.15,645.8
0,1,1,1,32,1,1,2,0,1,0,0,1,1,0,1,0,100.4,3217.65
0,0,1,0,60,1,1,2,0,1,0,0,1,1,0,1,0,99.8,5985.75
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.1,45.1
0,0,0,0,10,1,1,2,0,0,0,0,0,0,0,1,0,74.75,799.65
0,0,1,1,56,1,1,2,0,0,1,0,1,1,1,1,3,99.8,5515.45
1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,2,20.25,327.45
1,0,1,0,33,1,0,1,1,1,0,1,0,0,2,1,1,61.05,2018.4
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,18.9,18.9
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,20.25,208.0
0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.2,79.2
1,0,0,0,72,1,1,1,1,0,1,1,1,1,2,0,3,84.3,5997.1
1,0,1,1,26,1,0,1,0,0,1,0,0,0,1,0,1,50.35,1285.8
0,0,1,1,7,1,0,0,0,0,0,0,0,0,1,0,1,20.65,134.05
0,1,0,0,5,0,2,1,0,0,0,0,1,1,0,0,0,45.7,198.0
1,0,0,0,22,1,1,2,0,0,0,0,0,1,0,0,0,83.05,1799.3
1,0,1,1,72,1,1,0,0,0,0,0,0,0,2,1,2,25.2,1798.9
1,1,1,0,49,1,1,2,1,1,1,0,0,0,0,1,0,88.2,4159.45
0,0,1,1,34,1,1,0,0,0,0,0,0,0,1,1,3,25.6,917.15
1,0,1,1,15,1,0,0,0,0,0,0,0,0,2,0,1,19.35,278.85
1,0,0,0,30,1,0,0,0,0,0,0,0,0,1,0,1,19.7,625.05
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,44.55,44.55
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,19.0,78.9
1,0,0,0,40,1,0,1,1,0,1,0,0,1,0,0,0,67.45,2731.0
0,0,1,1,62,0,2,1,1,1,0,1,1,0,2,0,2,48.7,3008.55
1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,25.15,25.15
0,1,0,0,23,1,0,2,1,0,0,0,0,0,0,1,2,75.4,1643.55
0,0,1,1,36,0,2,1,1,0,1,1,0,0,2,0,3,40.65,1547.35
1,0,1,1,28,1,0,2,0,1,1,1,1,0,1,0,2,92.9,2768.35
0,0,0,1,12,1,1,2,0,0,0,0,0,0,0,1,0,76.6,893.0
1,0,1,1,69,1,0,2,0,0,0,1,1,1,2,1,3,95.2,6671.7
1,0,1,1,18,0,2,1,0,0,0,0,0,0,0,0,3,25.55,467.85
1,0,0,0,31,1,0,1,0,0,1,1,0,0,0,1,0,55.25,1715.65
0,1,0,0,43,1,1,2,0,1,0,0,1,0,0,1,0,90.25,3838.75
1,0,1,1,58,1,1,2,0,0,0,0,1,0,2,0,2,82.5,4828.05
1,0,0,1,53,1,0,0,0,0,0,0,0,0,2,0,2,19.75,1052.35
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,50.1,50.1
0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,1,3,19.2,532.1
0,0,0,1,25,1,0,1,0,1,0,1,0,0,1,1,3,54.75,1266.35
0,0,0,0,72,1,1,1,1,1,0,0,0,0,2,0,2,59.75,4265.0
1,0,0,0,5,0,2,1,1,1,1,1,0,0,0,1,1,43.25,219.0
0,1,1,0,32,1,1,2,0,0,0,0,1,1,0,1,0,93.2,2931.0
1,0,0,0,36,1,1,2,0,0,0,0,0,1,0,1,0,84.9,3067.2
